PathwayId	PathwayName	KeggId	Gene	PathwayDescription
00071	Fatty acid degradation	K01897	PA3299	long-chain acyl-CoA synthetase [EC:6.2.1.3] | (RefSeq) fadD1; long-chain-fatty-acid--CoA liga
00071	Fatty acid degradation	K01897	PA3300	long-chain acyl-CoA synthetase [EC:6.2.1.3] | (RefSeq) fadD2; long-chain-fatty-acid--CoA liga
00071	Fatty acid degradation	K01692	PA3426	enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase
00071	Fatty acid degradation	K00632	PA3454	acetyl-CoA acyltransferase [EC:2.3.1.16] | (RefSeq) acyl-CoA thiolase
00071	Fatty acid degradation	K00626	PA3589	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
00071	Fatty acid degradation	K00121	PA3629	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1] | (
00071	Fatty acid degradation	K00626	PA3925	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acyl-CoA thiolase
00071	Fatty acid degradation	K00626	PA4785	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
00071	Fatty acid degradation	K00128	PA4899	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] | (RefSeq) aldehyde dehydrogenase
00071	Fatty acid degradation	K00249	PA4994	acyl-CoA dehydrogenase [EC:1.3.8.7] | (RefSeq) acyl-CoA dehydrogenase
00071	Fatty acid degradation	K05297	PA5349	rubredoxin---NAD+ reductase [EC:1.18.1.1] | (RefSeq) rubredoxin reductase
00071	Fatty acid degradation	K13953	PA5427	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1] | (RefSeq) adhA; alcohol dehydrogenas
00072	Synthesis and degradation of ketone bodies	K00626	PA1736	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
00072	Synthesis and degradation of ketone bodies	K01028	PA1999	3-oxoacid CoA-transferase subunit A [EC:2.8.3.5] | (RefSeq) dhcA; dehydrocarnitine CoA transf
00072	Synthesis and degradation of ketone bodies	K01029	PA2000	3-oxoacid CoA-transferase subunit B [EC:2.8.3.5] | (RefSeq) dhcB; dehydrocarnitine CoA transf
00072	Synthesis and degradation of ketone bodies	K00626	PA2001	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) atoB; acetyl-CoA acetyltransferase
00072	Synthesis and degradation of ketone bodies	K00019	PA2003	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30] | (RefSeq) bdhA; 3-hydroxybutyrate dehydrogenas
00072	Synthesis and degradation of ketone bodies	K01640	PA2011	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4] | (RefSeq) liuE; 3-hydroxy-3-isohexenylglutaryl-
00072	Synthesis and degradation of ketone bodies	K00626	PA2553	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acyl-CoA thiolase
00072	Synthesis and degradation of ketone bodies	K00626	PA3589	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
00072	Synthesis and degradation of ketone bodies	K00626	PA3925	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acyl-CoA thiolase
00072	Synthesis and degradation of ketone bodies	K00626	PA4785	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K00457	PA0242	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27] | (RefSeq) hypothetical protein
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K06134	PA0655	3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60] | (RefSeq) 2-nonaprenyl-3-methyl-6-methoxy
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K00457	PA0865	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27] | (RefSeq) hpd; 4-hydroxyphenylpyruvate d
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K03809	PA0949	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2] | (RefSeq) wrbA; NAD(P)H dehydrogenase
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K01075	PA0968	4-hydroxybenzoyl-CoA thioesterase [EC:3.1.2.23] | (RefSeq) hypothetical protein
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K00355	PA1224	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2] | (RefSeq) NAD(P)H dehydrogenase
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K00355	PA1225	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2] | (RefSeq) NAD(P)H dehydrogenase
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K19222	PA1618	1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28] | (RefSeq) esterase
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K00568	PA3171	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K03186	PA4019	flavin prenyltransferase [EC:2.5.1.129] | (RefSeq) aromatic acid decarboxylase
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K01851	PA4231	salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] | (RefSeq) pchA; salicylate biosy
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K00355	PA4975	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2] | (RefSeq) NAD(P)H quinone oxidoreductase
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K03183	PA5063	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K18800	PA5221	2-polyprenylphenol 6-hydroxylase [EC:1.14.13.240] | (RefSeq) 2-octaprenyl-3-methyl-6-methoxy-
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K03185	PA5223	2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-] | (RefSeq) ubiH; 2-octaprenyl-6-metho
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K03182	PA5237	4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98] | (RefSeq) 3-octaprenyl-4-hydroxyb
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K03181	PA5357	chorismate lyase [EC:4.1.3.40] | (RefSeq) hypothetical protein
00130	Ubiquinone and other terpenoid-quinone biosynthesis	K03179	PA5358	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39] | (RefSeq) ubiA; 4-hydroxybenzoate octa
00190	Oxidative phosphorylation	K02275	PA0105	cytochrome c oxidase subunit II [EC:7.1.1.9] | (RefSeq) coxB; cytochrome C oxidase subunit II
00190	Oxidative phosphorylation	K02274	PA0106	cytochrome c oxidase subunit I [EC:7.1.1.9] | (RefSeq) coxA; cytochrome C oxidase subunit I
00190	Oxidative phosphorylation	K02258	PA0107	cytochrome c oxidase assembly protein subunit 11 | (RefSeq) cytochrome C oxidase assembly pro
00190	Oxidative phosphorylation	K02276	PA0108	cytochrome c oxidase subunit III [EC:7.1.1.9] | (RefSeq) coIII; cytochrome C oxidase subunit
00190	Oxidative phosphorylation	K02259	PA0112	cytochrome c oxidase assembly protein subunit 15 | (RefSeq) hypothetical protein
00190	Oxidative phosphorylation	K02257	PA0113	heme o synthase [EC:2.5.1.141] | (RefSeq) protoheme IX farnesyltransferase
00190	Oxidative phosphorylation	K22468	PA0141	polyphosphate kinase [EC:2.7.4.1] | (RefSeq) hypothetical protein
00190	Oxidative phosphorylation	K02297	PA1317	cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3] | (RefSeq) cyoA; cytochrome o ubiquino
00190	Oxidative phosphorylation	K02298	PA1318	cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3] | (RefSeq) cyoB; cytochrome o ubiquinol
00190	Oxidative phosphorylation	K02299	PA1319	cytochrome o ubiquinol oxidase subunit III | (RefSeq) cyoC; cytochrome o ubiquinol oxidase su
00190	Oxidative phosphorylation	K02300	PA1320	cytochrome o ubiquinol oxidase subunit IV | (RefSeq) cyoD; cytochrome o ubiquinol oxidase sub
00190	Oxidative phosphorylation	K02257	PA1321	heme o synthase [EC:2.5.1.141] | (RefSeq) cyoE; protoheme IX farnesyltransferase
00190	Oxidative phosphorylation	K00406	PA1552	cytochrome c oxidase cbb3-type subunit III | (RefSeq) ccoP1; cytochrome C oxidase cbb3-type s
00190	Oxidative phosphorylation	K00407	PA1552.1	cytochrome c oxidase cbb3-type subunit IV | (RefSeq) ccoQ1; cytochrome C oxidase cbb3-type su
00190	Oxidative phosphorylation	K00405	PA1553	cytochrome c oxidase cbb3-type subunit II | (RefSeq) ccoO1; cbb3-type cytochrome C oxidase su
00190	Oxidative phosphorylation	K00404	PA1554	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9] | (RefSeq) ccoN1; cbb3-type cytochrome
00190	Oxidative phosphorylation	K00406	PA1555	cytochrome c oxidase cbb3-type subunit III | (RefSeq) ccoP2; cytochrome C oxidase cbb3-type s
00190	Oxidative phosphorylation	K00405	PA1556	cytochrome c oxidase cbb3-type subunit II | (RefSeq) ccoO2; cbb3-type cytochrome C oxidase su
00190	Oxidative phosphorylation	K00404	PA1557	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9] | (RefSeq) ccoN2; cbb3-type cytochrome
00190	Oxidative phosphorylation	K00241	PA1581	succinate dehydrogenase / fumarate reductase, cytochrome b subunit | (RefSeq) sdhC; succinate
00190	Oxidative phosphorylation	K00242	PA1582	succinate dehydrogenase / fumarate reductase, membrane anchor subunit | (RefSeq) sdhD; succin
00190	Oxidative phosphorylation	K00239	PA1583	succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4] | (Re
00190	Oxidative phosphorylation	K00240	PA1584	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4] | (Ref
00190	Oxidative phosphorylation	K00404	PA1856	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9] | (RefSeq) cbb3-type cytochrome C oxida
00190	Oxidative phosphorylation	K00330	PA1883	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2] | (RefSeq) NADH-quinone oxidoreductase sub
00190	Oxidative phosphorylation	K22468	PA2428	polyphosphate kinase [EC:2.7.4.1] | (RefSeq) hypothetical protein
00190	Oxidative phosphorylation	K00330	PA2637	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2] | (RefSeq) nuoA; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K00331	PA2638	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2] | (RefSeq) nuoB; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K13378	PA2639	NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2] | (RefSeq) nuoD; NADH:-quinone oxidoredu
00190	Oxidative phosphorylation	K00334	PA2640	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2] | (RefSeq) nuoE; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K00335	PA2641	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2] | (RefSeq) nuoF; NADH dehydrogenase I subu
00190	Oxidative phosphorylation	K00336	PA2642	NADH-quinone oxidoreductase subunit G [EC:7.1.1.2] | (RefSeq) nuoG; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K00337	PA2643	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2] | (RefSeq) nuoH; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K00338	PA2644	NADH-quinone oxidoreductase subunit I [EC:7.1.1.2] | (RefSeq) nuoI; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K00339	PA2645	NADH-quinone oxidoreductase subunit J [EC:7.1.1.2] | (RefSeq) nuoJ; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K00340	PA2646	NADH-quinone oxidoreductase subunit K [EC:7.1.1.2] | (RefSeq) nuoK; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K00341	PA2647	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2] | (RefSeq) nuoL; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K00342	PA2648	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2] | (RefSeq) nuoM; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K00343	PA2649	NADH-quinone oxidoreductase subunit N [EC:7.1.1.2] | (RefSeq) nuoN; NADH-quinone oxidoreducta
00190	Oxidative phosphorylation	K03885	PA2691	NADH:ubiquinone reductase (H+-translocating) [EC:7.1.1.2] | (RefSeq) hypothetical protein
00190	Oxidative phosphorylation	K00426	PA3929	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7] | (RefSeq) cioB; cyanide insensitive
00190	Oxidative phosphorylation	K00425	PA3930	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7] | (RefSeq) cioA; cyanide insensitive t
00190	Oxidative phosphorylation	K01507	PA4031	inorganic pyrophosphatase [EC:3.6.1.1] | (RefSeq) ppa; inorganic pyrophosphatase
00190	Oxidative phosphorylation	K00404	PA4133	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9] | (RefSeq) cbb3-type cytochrome C oxida
00190	Oxidative phosphorylation	K00413	PA4429	ubiquinol-cytochrome c reductase cytochrome c1 subunit | (RefSeq) cytochrome C1
00190	Oxidative phosphorylation	K00412	PA4430	ubiquinol-cytochrome c reductase cytochrome b subunit | (RefSeq) cytochrome b
00190	Oxidative phosphorylation	K00411	PA4431	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8] | (RefSeq) iron-sulfur prot
00190	Oxidative phosphorylation	K03885	PA4538	NADH:ubiquinone reductase (H+-translocating) [EC:7.1.1.2] | (RefSeq) ndh; NADH dehydrogenase
00190	Oxidative phosphorylation	K00937	PA5242	polyphosphate kinase [EC:2.7.4.1] | (RefSeq) ppk; polyphosphate kinase
00190	Oxidative phosphorylation	K02114	PA5553	F-type H+-transporting ATPase subunit epsilon | (RefSeq) atpC; ATP synthase subunit epsilon
00190	Oxidative phosphorylation	K02112	PA5554	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1] | (RefSeq) atpD; ATP synt
00190	Oxidative phosphorylation	K02115	PA5555	F-type H+-transporting ATPase subunit gamma | (RefSeq) atpG; ATP synthase subunit gamma
00190	Oxidative phosphorylation	K02111	PA5556	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1] | (RefSeq) atpA; ATP syn
00190	Oxidative phosphorylation	K02113	PA5557	F-type H+-transporting ATPase subunit delta | (RefSeq) atpH; ATP synthase subunit delta
00190	Oxidative phosphorylation	K02109	PA5558	F-type H+-transporting ATPase subunit b | (RefSeq) atpF; ATP synthase subunit B
00190	Oxidative phosphorylation	K02110	PA5559	F-type H+-transporting ATPase subunit c | (RefSeq) atpE; ATP synthase subunit C
00190	Oxidative phosphorylation	K02108	PA5560	F-type H+-transporting ATPase subunit a | (RefSeq) atpB; ATP synthase subunit A
00220	Arginine biosynthesis	K01915	PA0296	glutamine synthetase [EC:6.3.1.2] | (RefSeq) spuI; glutamine synthetase
00220	Arginine biosynthesis	K01915	PA0298	glutamine synthetase [EC:6.3.1.2] | (RefSeq) spuB; glutamine synthetase
00220	Arginine biosynthesis	K00821	PA0530	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17] | (RefSeq)
00220	Arginine biosynthesis	K00145	PA0662	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38] | (RefSeq) argC; N-acetyl-gamma-glu
00220	Arginine biosynthesis	K05597	PA1337	glutamin-(asparagin-)ase [EC:3.5.1.38] | (RefSeq) ansB; glutaminase-asparaginase
00220	Arginine biosynthesis	K01915	PA1566	glutamine synthetase [EC:6.3.1.2] | (RefSeq) hypothetical protein
00220	Arginine biosynthesis	K01425	PA1638	glutaminase [EC:3.5.1.2] | (RefSeq) glutaminase
00220	Arginine biosynthesis	K01915	PA2040	glutamine synthetase [EC:6.3.1.2] | (RefSeq) glutamine synthetase
00220	Arginine biosynthesis	K14260	PA2828	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2] | (RefSeq) aminotransferase
00220	Arginine biosynthesis	K15371	PA3068	glutamate dehydrogenase [EC:1.4.1.2] | (RefSeq) gdhB; NAD-specific glutamate dehydrogenase
00220	Arginine biosynthesis	K01915	PA3356	glutamine synthetase [EC:6.3.1.2] | (RefSeq) hypothetical protein
00220	Arginine biosynthesis	K01940	PA3525	argininosuccinate synthase [EC:6.3.4.5] | (RefSeq) argG; argininosuccinate synthase
00220	Arginine biosynthesis	K00611	PA3537	ornithine carbamoyltransferase [EC:2.1.3.3] | (RefSeq) argF; ornithine carbamoyltransferase
00220	Arginine biosynthesis	K00620	PA4402	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1] | (RefSe
00220	Arginine biosynthesis	K00262	PA4588	glutamate dehydrogenase (NADP+) [EC:1.4.1.4] | (RefSeq) gdhA; glutamate dehydrogenase
00220	Arginine biosynthesis	K01430	PA4865	urease subunit gamma [EC:3.5.1.5] | (RefSeq) ureA; urease subunit gamma
00220	Arginine biosynthesis	K01429	PA4867	urease subunit beta [EC:3.5.1.5] | (RefSeq) ureB; urease subunit beta
00220	Arginine biosynthesis	K01428	PA4868	urease subunit alpha [EC:3.5.1.5] | (RefSeq) ureC; urease subunit alpha
00220	Arginine biosynthesis	K01915	PA5119	glutamine synthetase [EC:6.3.1.2] | (RefSeq) glnA; glutamine synthetase
00220	Arginine biosynthesis	K01478	PA5171	arginine deiminase [EC:3.5.3.6] | (RefSeq) arcA; arginine deiminase
00220	Arginine biosynthesis	K00611	PA5172	ornithine carbamoyltransferase [EC:2.1.3.3] | (RefSeq) arcB; ornithine carbamoyltransferase
00220	Arginine biosynthesis	K00926	PA5173	carbamate kinase [EC:2.7.2.2] | (RefSeq) arcC; carbamate kinase
00220	Arginine biosynthesis	K14682	PA5204	amino-acid N-acetyltransferase [EC:2.3.1.1] | (RefSeq) argA; N-acetylglutamate synthase
00220	Arginine biosynthesis	K01438	PA5206	acetylornithine deacetylase [EC:3.5.1.16] | (RefSeq) argE; acetylornithine deacetylase
00220	Arginine biosynthesis	K01755	PA5263	argininosuccinate lyase [EC:4.3.2.1] | (RefSeq) argH; argininosuccinate lyase
00220	Arginine biosynthesis	K00930	PA5323	acetylglutamate kinase [EC:2.7.2.8] | (RefSeq) argB; acetylglutamate kinase
00220	Arginine biosynthesis	K01438	PA5390	acetylornithine deacetylase [EC:3.5.1.16] | (RefSeq) acetylornithine deacetylase
00220	Arginine biosynthesis	K01915	PA5508	glutamine synthetase [EC:6.3.1.2] | (RefSeq) glutamine synthetase
00220	Arginine biosynthesis	K01915	PA5522	glutamine synthetase [EC:6.3.1.2] | (RefSeq) glutamine synthetase
00230	Purine metabolism	K01487	PA0134	guanine deaminase [EC:3.5.4.3] | (RefSeq) guanine deaminase
00230	Purine metabolism	K01239	PA0143	purine nucleosidase [EC:3.2.2.1] | (RefSeq) nuh; nonspecific ribonucleoside hydrolase
00230	Purine metabolism	K21053	PA0148	adenine deaminase [EC:3.5.4.2] | (RefSeq) adenosine deaminase
00230	Purine metabolism	K02428	PA0387	XTP/dITP diphosphohydrolase [EC:3.6.1.66] | (RefSeq) non-canonical purine NTP pyrophosphatase
00230	Purine metabolism	K01525	PA0590	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41] | (RefSeq) apaH; bis(5'-nucleo
00230	Purine metabolism	K00951	PA0934	GTP pyrophosphokinase [EC:2.7.6.5] | (RefSeq) relA; GTP pyrophosphokinase
00230	Purine metabolism	K04765	PA0935	nucleoside triphosphate diphosphatase [EC:3.6.1.9] | (RefSeq) nucleoside triphosphate pyropho
00230	Purine metabolism	K11175	PA0944	phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2] | (RefSeq) purN; phosphoribosylgly
00230	Purine metabolism	K01933	PA0945	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1] | (RefSeq) purM; phosphoribosylfo
00230	Purine metabolism	K01923	PA1013	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6] | (RefSeq) purC; phosph
00230	Purine metabolism	K01129	PA1124	dGTPase [EC:3.1.5.1] | (RefSeq) dgt; deoxyguanosinetriphosphate triphosphohydrolase
00230	Purine metabolism	K14977	PA1140	(S)-ureidoglycine aminohydrolase [EC:3.5.3.26] | (RefSeq) hypothetical protein
00230	Purine metabolism	K00526	PA1155	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1] | (RefSeq) nrdB; ribonucleotide
00230	Purine metabolism	K00525	PA1156	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1] | (RefSeq) nrdA; ribonucleotid
00230	Purine metabolism	K00860	PA1393	adenylylsulfate kinase [EC:2.7.1.25] | (RefSeq) cysC; adenylyl-sulfate kinase
00230	Purine metabolism	K00873	PA1498	pyruvate kinase [EC:2.7.1.40] | (RefSeq) pykF; pyruvate kinase
00230	Purine metabolism	K01483	PA1514	ureidoglycolate lyase [EC:4.3.2.3] | (RefSeq) ureidoglycolate hydrolase
00230	Purine metabolism	K01477	PA1515	allantoicase [EC:3.5.3.4] | (RefSeq) alc; allantoicase
00230	Purine metabolism	K07127	PA1518	5-hydroxyisourate hydrolase [EC:3.5.2.17] | (RefSeq) 5-hydroxyisourate hydrolase
00230	Purine metabolism	K01487	PA1521	guanine deaminase [EC:3.5.4.3] | (RefSeq) guanine deaminase
00230	Purine metabolism	K13482	PA1523	xanthine dehydrogenase large subunit [EC:1.17.1.4] | (RefSeq) xdhB; xanthine dehydrogenase
00230	Purine metabolism	K13481	PA1524	xanthine dehydrogenase small subunit [EC:1.17.1.4] | (RefSeq) xdhA; xanthine dehydrogenase
00230	Purine metabolism	K00759	PA1543	adenine phosphoribosyltransferase [EC:2.4.2.7] | (RefSeq) apt; adenine phosphoribosyltransfer
00230	Purine metabolism	K09913	PA1574	purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2] | (RefSeq) hypothetical prote
00230	Purine metabolism	K21636	PA1920	ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6] | (RefSeq) nrdD; anaerobic ribo
00230	Purine metabolism	K13483	PA1931	xanthine dehydrogenase YagT iron-sulfur-binding subunit | (RefSeq) ferredoxin
00230	Purine metabolism	K11178	PA1932	xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4] | (RefSeq) hydroxylase molybdop
00230	Purine metabolism	K11177	PA1933	xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4] | (RefSeq) hydroxylase l
00230	Purine metabolism	K01756	PA2629	adenylosuccinate lyase [EC:4.3.2.2] | (RefSeq) purB; adenylosuccinate lyase
00230	Purine metabolism	K01129	PA3043	dGTPase [EC:3.1.5.1] | (RefSeq) deoxyguanosinetriphosphate triphosphohydrolase
00230	Purine metabolism	K00764	PA3108	amidophosphoribosyltransferase [EC:2.4.2.14] | (RefSeq) purF; amidophosphoribosyltransferase
00230	Purine metabolism	K01768	PA3217	adenylate cyclase [EC:4.6.1.1] | (RefSeq) cyaB; protein CyaB
00230	Purine metabolism	K01756	PA3516	adenylosuccinate lyase [EC:4.3.2.2] | (RefSeq) adenylosuccinate lyase
00230	Purine metabolism	K01756	PA3517	adenylosuccinate lyase [EC:4.3.2.2] | (RefSeq) adenylosuccinate lyase
00230	Purine metabolism	K03787	PA3625	5'-nucleotidase [EC:3.1.3.5] | (RefSeq) surE; 5'-nucleotidase SurE
00230	Purine metabolism	K00939	PA3686	adenylate kinase [EC:2.7.4.3] | (RefSeq) adk; adenylate kinase
00230	Purine metabolism	K08289	PA3751	phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2] | (RefSeq) purT; phosphoribosylgly
00230	Purine metabolism	K01952	PA3763	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3] | (RefSeq) purL; phosphoribosylformyl
